Job Title,Company,City,Experience Level,Industry,Skills Required,Remote,Job Postings Count,Salary (LPA)
Business Analyst,Tech Mahindra,Chennai,Fresher (0-1 yr),E-Commerce,"Spark, Machine Learning, Tableau",Yes,4,6.3
Senior Data Analyst,Amazon India,Chennai,Senior (5+ yrs),Logistics,"NumPy, Hadoop, Azure, R",Yes,39,27.1
Business Analyst,Wipro,Mumbai,Junior (1-3 yrs),Logistics,"Communication, NumPy, Machine Learning, Google Analytics, AWS, Tableau, Power BI",Hybrid,35,5.8
BI Analyst,Reliance Jio,Gurgaon,Junior (1-3 yrs),Logistics,"Tableau, AWS, Excel",Hybrid,22,7.8
Senior Data Analyst,Razorpay,Chennai,Senior (5+ yrs),Logistics,"Storytelling, Statistics, Google Analytics, Data Visualization, Azure, Communication",Hybrid,2,34.9
Operations Analyst,Tech Mahindra,Ahmedabad,Fresher (0-1 yr),Banking & Finance,"Communication, SQL, Excel, NumPy, AWS, R",Hybrid,15,4.5
Junior Data Analyst,Flipkart,Chennai,Fresher (0-1 yr),Retail,"Spark, R, Hadoop, Statistics, Communication",Yes,19,5.3
Business Analyst,Deloitte,Noida,Mid (3-5 yrs),EdTech,"Hadoop, AWS, Spark, R, Power BI, Machine Learning, ETL",Yes,17,15.1
Business Analyst,Ola,Chennai,Fresher (0-1 yr),EdTech,"Statistics, R, Pandas",No,25,4.0
Financial Analyst,PhonePe,Kolkata,Mid (3-5 yrs),Logistics,"NumPy, Excel, Machine Learning, Azure, Hadoop, Spark, Pandas",No,46,12.1
Data Scientist,Razorpay,Delhi,Mid (3-5 yrs),EdTech,"ETL, Excel, Power BI",No,23,17.7
Product Analyst,Swiggy,Pune,Fresher (0-1 yr),E-Commerce,"Data Visualization, Hadoop, AWS, R, Pandas, Power BI, Azure",Hybrid,5,4.9
Operations Analyst,Tech Mahindra,Noida,Fresher (0-1 yr),Retail,"AWS, Python, Excel",Hybrid,11,5.6
Product Analyst,Byju's,Gurgaon,Mid (3-5 yrs),Logistics,"Spark, Data Visualization, Storytelling, Machine Learning, JIRA, Python",Hybrid,19,11.4
Data Scientist,PhonePe,Kolkata,Junior (1-3 yrs),E-Commerce,"Pandas, Power BI, Tableau",Yes,5,7.6
Senior Data Analyst,Wipro,Delhi,Senior (5+ yrs),Banking & Finance,"AWS, Azure, Storytelling, Excel, Google Analytics",Yes,35,20.0
Business Analyst,Deloitte,Pune,Junior (1-3 yrs),Healthcare,"Statistics, AWS, Tableau, Azure, Pandas, Hadoop, Excel",Hybrid,37,6.1
Data Scientist,Axis Bank,Pune,Fresher (0-1 yr),E-Commerce,"Python, Power BI, R, NumPy",Hybrid,16,3.9
Business Analyst,Swiggy,Delhi,Fresher (0-1 yr),Logistics,"JIRA, Spark, R",No,34,6.2
BI Analyst,Ola,Kolkata,Mid (3-5 yrs),IT Services,"Python, Pandas, Tableau",Yes,40,13.7
Junior Data Analyst,Amazon India,Gurgaon,Senior (5+ yrs),E-Commerce,"ETL, R, Machine Learning, SQL, JIRA, Statistics",Yes,33,28.0
Data Scientist,Tech Mahindra,Gurgaon,Fresher (0-1 yr),E-Commerce,"Google Analytics, Power BI, Spark",Hybrid,20,4.7
Data Analyst,Razorpay,Mumbai,Senior (5+ yrs),Logistics,"AWS, SQL, Python, Communication, Spark",Yes,26,24.9
Operations Analyst,PhonePe,Gurgaon,Junior (1-3 yrs),EdTech,"Statistics, ETL, Storytelling, Machine Learning",Hybrid,40,6.6
Junior Data Analyst,MakeMyTrip,Delhi,Senior (5+ yrs),IT Services,"Python, Hadoop, Storytelling",Yes,4,26.7
Data Scientist,Razorpay,Chennai,Junior (1-3 yrs),Healthcare,"Data Visualization, Machine Learning, Excel",Hybrid,35,8.3
Data Analyst,ICICI Bank,Delhi,Fresher (0-1 yr),IT Services,"Power BI, R, Communication, SQL",Hybrid,45,6.2
Data Analyst,Wipro,Delhi,Fresher (0-1 yr),Healthcare,"Google Analytics, Power BI, Data Visualization, JIRA, Machine Learning, NumPy",Yes,8,4.1
Operations Analyst,Ola,Noida,Mid (3-5 yrs),Banking & Finance,"JIRA, Spark, Hadoop, Power BI",Yes,38,9.9
Data Scientist,Razorpay,Bangalore,Junior (1-3 yrs),EdTech,"Machine Learning, Power BI, ETL, Data Visualization",No,31,6.8
Junior Data Analyst,Zomato,Ahmedabad,Junior (1-3 yrs),Banking & Finance,"Python, Spark, Data Visualization, Storytelling",Yes,17,9.5
Financial Analyst,ICICI Bank,Chennai,Senior (5+ yrs),E-Commerce,"Machine Learning, AWS, Statistics, Excel, Pandas, Data Visualization",Yes,42,19.0
Senior Data Analyst,Flipkart,Hyderabad,Mid (3-5 yrs),E-Commerce,"ETL, SQL, Excel, Machine Learning, Hadoop, Tableau, Spark",Yes,2,13.3
Data Analyst,TCS,Bangalore,Mid (3-5 yrs),EdTech,"Azure, Power BI, JIRA, R, Pandas, SQL, NumPy",No,3,12.0
Product Analyst,Flipkart,Pune,Mid (3-5 yrs),Retail,"Spark, Tableau, Data Visualization, R, JIRA",Yes,22,17.1
Data Scientist,Deloitte,Kolkata,Junior (1-3 yrs),Banking & Finance,"Excel, Data Visualization, Python, AWS, Spark, Pandas",Yes,27,5.9
Financial Analyst,Accenture,Ahmedabad,Fresher (0-1 yr),IT Services,"Google Analytics, Communication, Python, Statistics",Yes,17,4.3
Financial Analyst,Cognizant,Ahmedabad,Fresher (0-1 yr),Banking & Finance,"Storytelling, Power BI, NumPy",Hybrid,13,3.6
Financial Analyst,Amazon India,Noida,Senior (5+ yrs),Healthcare,"Hadoop, Statistics, Excel, SQL",Hybrid,22,26.4
BI Analyst,Nykaa,Pune,Senior (5+ yrs),Logistics,"ETL, Azure, NumPy, Machine Learning",Yes,49,30.3
Junior Data Analyst,HDFC Bank,Hyderabad,Junior (1-3 yrs),E-Commerce,"Spark, Machine Learning, SQL, Statistics",No,4,7.2
Data Analyst,Cognizant,Chennai,Fresher (0-1 yr),IT Services,"AWS, Data Visualization, Tableau, Pandas, Communication, Azure, Spark",No,9,5.2
Data Scientist,IBM India,Delhi,Mid (3-5 yrs),E-Commerce,"Google Analytics, Hadoop, NumPy",No,14,14.3
Financial Analyst,Tech Mahindra,Chennai,Fresher (0-1 yr),Banking & Finance,"Statistics, Data Visualization, Communication",Yes,36,5.4
Senior Data Analyst,Tech Mahindra,Noida,Senior (5+ yrs),EdTech,"Machine Learning, JIRA, SQL, Statistics",Yes,47,29.9
Senior Data Analyst,Wipro,Ahmedabad,Fresher (0-1 yr),IT Services,"Storytelling, Spark, Google Analytics, Data Visualization",No,22,4.7
Marketing Analyst,Deloitte,Chennai,Mid (3-5 yrs),Retail,"AWS, Python, Excel, Azure",Hybrid,49,11.2
Financial Analyst,HCL Technologies,Gurgaon,Senior (5+ yrs),Logistics,"Machine Learning, SQL, Tableau",Hybrid,43,29.7
Senior Data Analyst,ICICI Bank,Kolkata,Junior (1-3 yrs),EdTech,"Tableau, Excel, R, Machine Learning",Hybrid,4,8.0
Product Analyst,Nykaa,Delhi,Fresher (0-1 yr),Retail,"Google Analytics, Excel, Hadoop, AWS",No,16,4.7
Data Analyst,Axis Bank,Pune,Fresher (0-1 yr),Logistics,"R, Machine Learning, Statistics, Hadoop, Storytelling",No,32,4.4
Junior Data Analyst,MakeMyTrip,Gurgaon,Junior (1-3 yrs),Banking & Finance,"Statistics, NumPy, Communication, AWS, Machine Learning, Tableau, Hadoop",Hybrid,5,5.2
Junior Data Analyst,ICICI Bank,Gurgaon,Junior (1-3 yrs),Healthcare,"Excel, ETL, Spark, JIRA, R, Statistics",No,37,9.6
Product Analyst,Infosys,Gurgaon,Mid (3-5 yrs),Retail,"Hadoop, Google Analytics, Storytelling, Tableau, Azure, Python",No,40,11.1
Data Scientist,Razorpay,Hyderabad,Fresher (0-1 yr),EdTech,"Hadoop, Excel, NumPy, Tableau, R, Google Analytics",Hybrid,45,6.3
Senior Data Analyst,Amazon India,Delhi,Senior (5+ yrs),EdTech,"AWS, NumPy, Storytelling, Communication, Spark, Pandas",No,49,33.6
Business Analyst,Nykaa,Hyderabad,Fresher (0-1 yr),Banking & Finance,"Azure, Excel, Data Visualization, Tableau, Storytelling, Power BI, Communication",Yes,3,3.4
Senior Data Analyst,Byju's,Hyderabad,Mid (3-5 yrs),IT Services,"Python, Storytelling, Google Analytics, ETL",No,23,12.8
Operations Analyst,Tech Mahindra,Kolkata,Senior (5+ yrs),Retail,"Spark, Hadoop, Storytelling, ETL, JIRA, Statistics",Yes,5,21.1
Marketing Analyst,Byju's,Gurgaon,Senior (5+ yrs),Logistics,"Communication, Excel, Hadoop, SQL, Power BI",Yes,27,27.0
Product Analyst,Swiggy,Hyderabad,Senior (5+ yrs),Banking & Finance,"Communication, R, Machine Learning, Hadoop, Pandas, Spark",Hybrid,39,27.3
Product Analyst,Tech Mahindra,Kolkata,Mid (3-5 yrs),EdTech,"Google Analytics, Azure, ETL, SQL, Spark",Hybrid,48,10.5
Product Analyst,Accenture,Bangalore,Fresher (0-1 yr),E-Commerce,"Statistics, Storytelling, Azure, SQL, ETL, Data Visualization",No,40,3.6
Business Analyst,Accenture,Kolkata,Senior (5+ yrs),E-Commerce,"Tableau, Pandas, AWS",No,6,21.7
Operations Analyst,PhonePe,Bangalore,Junior (1-3 yrs),EdTech,"Pandas, Statistics, R, Python",Yes,36,8.0
Marketing Analyst,Nykaa,Mumbai,Mid (3-5 yrs),IT Services,"Excel, Spark, Communication",Hybrid,31,15.3
Financial Analyst,Byju's,Bangalore,Senior (5+ yrs),Retail,"Excel, Google Analytics, Machine Learning, Hadoop, R, Communication, JIRA",Hybrid,9,26.0
Financial Analyst,Accenture,Bangalore,Mid (3-5 yrs),EdTech,"NumPy, Google Analytics, JIRA, Spark, Storytelling",No,18,17.6
Data Scientist,MakeMyTrip,Noida,Junior (1-3 yrs),E-Commerce,"Excel, Power BI, ETL, Tableau, Pandas, JIRA",Yes,47,7.8
Product Analyst,Paytm,Hyderabad,Senior (5+ yrs),Healthcare,"Spark, NumPy, Python, R",Yes,3,18.7
Marketing Analyst,Infosys,Chennai,Fresher (0-1 yr),EdTech,"Python, Power BI, Excel, Hadoop, Google Analytics, Data Visualization",Hybrid,7,5.3
Data Scientist,Zomato,Mumbai,Mid (3-5 yrs),EdTech,"Hadoop, R, Communication, ETL, JIRA",No,3,16.1
Product Analyst,Flipkart,Hyderabad,Senior (5+ yrs),Healthcare,"Machine Learning, Azure, R, Google Analytics",No,32,17.0
Product Analyst,Razorpay,Bangalore,Senior (5+ yrs),IT Services,"AWS, Communication, Machine Learning",No,33,17.7
Data Analyst,MakeMyTrip,Chennai,Mid (3-5 yrs),Banking & Finance,"Machine Learning, SQL, R, Storytelling",No,15,16.1
Product Analyst,IBM India,Kolkata,Junior (1-3 yrs),E-Commerce,"Hadoop, AWS, Power BI, R, Excel",Hybrid,42,5.7
Senior Data Analyst,Paytm,Gurgaon,Mid (3-5 yrs),E-Commerce,"Excel, Spark, Power BI, Pandas, Storytelling",Hybrid,23,12.1
Business Analyst,Byju's,Delhi,Fresher (0-1 yr),Logistics,"Python, Communication, Statistics, Azure, Google Analytics",No,28,4.4
Business Analyst,Deloitte,Bangalore,Junior (1-3 yrs),Banking & Finance,"Python, SQL, Pandas",No,31,7.3
Data Scientist,Nykaa,Ahmedabad,Fresher (0-1 yr),Banking & Finance,"Communication, SQL, Power BI",Hybrid,20,5.3
Senior Data Analyst,MakeMyTrip,Ahmedabad,Fresher (0-1 yr),Banking & Finance,"Google Analytics, Python, Spark, Storytelling",Yes,15,3.7
Junior Data Analyst,Paytm,Gurgaon,Mid (3-5 yrs),Banking & Finance,"Azure, Storytelling, Data Visualization, Hadoop, JIRA",Hybrid,2,10.5
Business Analyst,IBM India,Gurgaon,Senior (5+ yrs),E-Commerce,"Data Visualization, Storytelling, Statistics, ETL, Spark",No,4,21.8
Junior Data Analyst,Axis Bank,Bangalore,Junior (1-3 yrs),Retail,"Storytelling, SQL, ETL, Data Visualization, Power BI, Python",No,2,5.9
Operations Analyst,IBM India,Bangalore,Fresher (0-1 yr),EdTech,"Spark, Tableau, Python, Power BI, Pandas, ETL",Yes,50,6.0
Senior Data Analyst,Deloitte,Kolkata,Senior (5+ yrs),EdTech,"ETL, AWS, Azure, Google Analytics",Hybrid,13,24.3
Junior Data Analyst,HDFC Bank,Kolkata,Senior (5+ yrs),Healthcare,"Machine Learning, Python, Data Visualization, Communication, ETL, Hadoop",No,35,29.8
Data Analyst,Cognizant,Noida,Senior (5+ yrs),EdTech,"Data Visualization, AWS, Statistics",No,39,18.9
Marketing Analyst,Flipkart,Bangalore,Junior (1-3 yrs),Retail,"Azure, Spark, Excel, ETL, Hadoop, AWS, Statistics",Hybrid,25,7.8
Financial Analyst,Razorpay,Bangalore,Senior (5+ yrs),Retail,"Spark, NumPy, Machine Learning",Yes,44,30.7
Product Analyst,Reliance Jio,Kolkata,Mid (3-5 yrs),Logistics,"Google Analytics, Communication, Storytelling, SQL",No,44,9.0
Financial Analyst,Paytm,Pune,Fresher (0-1 yr),IT Services,"Azure, Excel, NumPy, AWS",Yes,48,3.6
Data Scientist,Paytm,Kolkata,Senior (5+ yrs),IT Services,"AWS, Power BI, Azure, Statistics",Yes,2,17.9
Data Analyst,Nykaa,Pune,Fresher (0-1 yr),Logistics,"Machine Learning, R, Excel, Power BI",Hybrid,36,4.9
Business Analyst,Deloitte,Bangalore,Junior (1-3 yrs),Banking & Finance,"Python, R, Data Visualization, Spark, Pandas, Power BI",No,31,7.0
Data Scientist,Nykaa,Kolkata,Fresher (0-1 yr),Healthcare,"Azure, Power BI, Tableau, Storytelling, Excel",Hybrid,4,3.7
Data Scientist,Swiggy,Noida,Senior (5+ yrs),E-Commerce,"Statistics, Communication, Excel, Data Visualization, Spark",No,25,25.0
Financial Analyst,ICICI Bank,Hyderabad,Junior (1-3 yrs),Logistics,"JIRA, Hadoop, Statistics, Storytelling, Pandas, SQL",No,50,6.9
Senior Data Analyst,ICICI Bank,Mumbai,Junior (1-3 yrs),EdTech,"Excel, Power BI, Storytelling, Data Visualization, Machine Learning",Hybrid,25,7.3
Business Analyst,Zomato,Mumbai,Junior (1-3 yrs),EdTech,"Communication, ETL, Tableau",Hybrid,45,6.2
Data Scientist,Accenture,Kolkata,Junior (1-3 yrs),E-Commerce,"Spark, Communication, Python, NumPy, SQL",Hybrid,9,9.6
Product Analyst,Cognizant,Hyderabad,Junior (1-3 yrs),IT Services,"JIRA, Machine Learning, Spark, Hadoop, Data Visualization, Storytelling, R",No,28,6.9
Business Analyst,Byju's,Chennai,Fresher (0-1 yr),Logistics,"Google Analytics, Communication, Statistics, Power BI",No,45,4.1
Marketing Analyst,Tech Mahindra,Chennai,Senior (5+ yrs),Banking & Finance,"Python, JIRA, AWS, Data Visualization, Tableau, Hadoop",Yes,28,33.8
Senior Data Analyst,Capgemini,Ahmedabad,Fresher (0-1 yr),Healthcare,"Statistics, Azure, AWS, Tableau, NumPy",Yes,36,4.4
Operations Analyst,Infosys,Kolkata,Senior (5+ yrs),Retail,"SQL, Data Visualization, NumPy, Google Analytics",Yes,9,22.2
Business Analyst,Ola,Pune,Junior (1-3 yrs),IT Services,"Pandas, Communication, Azure",No,8,6.4
Junior Data Analyst,HDFC Bank,Delhi,Junior (1-3 yrs),Healthcare,"Azure, NumPy, Spark, SQL",No,29,8.4
Data Scientist,Flipkart,Pune,Mid (3-5 yrs),Banking & Finance,"Tableau, Machine Learning, Statistics, SQL, R",Yes,8,16.9
Junior Data Analyst,Axis Bank,Noida,Mid (3-5 yrs),EdTech,"Spark, NumPy, R, Python, Storytelling, JIRA",No,40,14.4
Senior Data Analyst,HCL Technologies,Mumbai,Fresher (0-1 yr),Logistics,"Azure, ETL, Spark, JIRA, Excel, Pandas",Yes,24,4.9
Data Analyst,PhonePe,Delhi,Fresher (0-1 yr),Banking & Finance,"NumPy, Machine Learning, JIRA, Spark, Power BI",Yes,23,4.2
Junior Data Analyst,ICICI Bank,Noida,Senior (5+ yrs),IT Services,"Data Visualization, Communication, SQL, NumPy",Yes,13,28.7
Data Scientist,HCL Technologies,Gurgaon,Senior (5+ yrs),EdTech,"R, Communication, Tableau, AWS, Azure, JIRA",Hybrid,22,34.4
Product Analyst,Deloitte,Ahmedabad,Mid (3-5 yrs),Retail,"Machine Learning, Storytelling, Communication, Python",No,28,9.2
Product Analyst,Wipro,Chennai,Mid (3-5 yrs),Retail,"Communication, Power BI, Tableau, Spark, Hadoop",No,4,17.0
Data Scientist,Nykaa,Chennai,Senior (5+ yrs),Banking & Finance,"SQL, Power BI, ETL, Azure",Yes,16,19.4
Financial Analyst,Accenture,Pune,Fresher (0-1 yr),EdTech,"SQL, Power BI, Google Analytics, Data Visualization",No,15,3.8
Senior Data Analyst,Capgemini,Mumbai,Senior (5+ yrs),Retail,"Hadoop, Tableau, Spark, Statistics, SQL, Azure, Power BI",Yes,6,22.9
Financial Analyst,Paytm,Bangalore,Fresher (0-1 yr),EdTech,"Azure, NumPy, R, Spark, Excel, Google Analytics",Yes,38,4.8
Data Scientist,ICICI Bank,Mumbai,Senior (5+ yrs),Healthcare,"Spark, Pandas, AWS, ETL, Python, SQL",No,1,16.0
Marketing Analyst,Tech Mahindra,Noida,Junior (1-3 yrs),Healthcare,"Excel, Power BI, Azure",Hybrid,15,8.0
Data Scientist,Zomato,Noida,Junior (1-3 yrs),IT Services,"Statistics, Python, Azure, Pandas, Power BI, Spark, NumPy",Yes,27,7.0
Operations Analyst,Wipro,Noida,Fresher (0-1 yr),Banking & Finance,"Spark, Azure, Hadoop, NumPy",Hybrid,48,3.3
Operations Analyst,IBM India,Kolkata,Fresher (0-1 yr),Logistics,"Tableau, Power BI, Data Visualization, Excel, R, Machine Learning, Hadoop",No,49,3.8
Financial Analyst,Paytm,Gurgaon,Fresher (0-1 yr),E-Commerce,"Spark, JIRA, Communication",Yes,35,4.7
Financial Analyst,Flipkart,Bangalore,Mid (3-5 yrs),Banking & Finance,"Azure, Excel, Google Analytics, Power BI, Machine Learning, Data Visualization, SQL",No,37,9.4
Senior Data Analyst,TCS,Bangalore,Mid (3-5 yrs),EdTech,"Storytelling, R, Python, AWS",Hybrid,3,11.7
Product Analyst,Zomato,Hyderabad,Senior (5+ yrs),IT Services,"Power BI, SQL, Tableau, Machine Learning, R",No,1,17.8
Data Analyst,Infosys,Mumbai,Mid (3-5 yrs),IT Services,"JIRA, Pandas, SQL",Yes,47,12.5
Marketing Analyst,Swiggy,Gurgaon,Senior (5+ yrs),E-Commerce,"Power BI, Google Analytics, NumPy",Hybrid,16,19.4
BI Analyst,ICICI Bank,Noida,Senior (5+ yrs),Retail,"JIRA, R, Hadoop, Python, Statistics",Yes,4,18.9
Product Analyst,Flipkart,Delhi,Senior (5+ yrs),EdTech,"SQL, Google Analytics, NumPy, AWS, Tableau",No,5,21.9
Data Scientist,IBM India,Ahmedabad,Fresher (0-1 yr),EdTech,"Azure, Data Visualization, Google Analytics, ETL, Machine Learning, JIRA, SQL",No,4,5.4
Data Analyst,Swiggy,Mumbai,Junior (1-3 yrs),IT Services,"Statistics, SQL, Machine Learning",Hybrid,9,7.4
Senior Data Analyst,Wipro,Kolkata,Mid (3-5 yrs),Logistics,"NumPy, Machine Learning, Tableau, Communication",Yes,29,11.3
Business Analyst,Flipkart,Bangalore,Senior (5+ yrs),IT Services,"ETL, Pandas, Tableau, Hadoop, Excel, Communication, JIRA",Hybrid,12,34.1
Product Analyst,IBM India,Chennai,Junior (1-3 yrs),E-Commerce,"Spark, R, Storytelling, AWS, Excel",Yes,19,5.9
Product Analyst,TCS,Chennai,Senior (5+ yrs),Logistics,"Hadoop, Tableau, JIRA, Machine Learning, Excel",Yes,3,23.6
Data Analyst,Amazon India,Ahmedabad,Fresher (0-1 yr),Logistics,"Machine Learning, ETL, Google Analytics, R, Hadoop",Hybrid,21,4.8
Data Scientist,HCL Technologies,Gurgaon,Senior (5+ yrs),Retail,"Data Visualization, Hadoop, Spark, Python",No,23,18.0
Product Analyst,PhonePe,Pune,Mid (3-5 yrs),E-Commerce,"Statistics, Excel, Pandas, Power BI, Google Analytics, Data Visualization, JIRA",Hybrid,39,16.3
Data Analyst,Ola,Bangalore,Junior (1-3 yrs),Retail,"Excel, Data Visualization, Storytelling, ETL, Communication, Spark",Hybrid,42,6.7
Junior Data Analyst,Amazon India,Mumbai,Fresher (0-1 yr),Logistics,"Tableau, Statistics, Pandas, Python, Power BI",Hybrid,16,5.6
Financial Analyst,Tech Mahindra,Pune,Senior (5+ yrs),Healthcare,"Statistics, Spark, Power BI, JIRA, R, Pandas",Yes,19,28.5
Operations Analyst,Tech Mahindra,Kolkata,Mid (3-5 yrs),Retail,"Communication, Azure, Power BI, Google Analytics, ETL",Hybrid,9,12.6
Financial Analyst,Infosys,Ahmedabad,Mid (3-5 yrs),IT Services,"NumPy, JIRA, Pandas, Power BI, SQL, Excel, R",Hybrid,39,16.3
Data Scientist,Deloitte,Bangalore,Fresher (0-1 yr),E-Commerce,"R, ETL, JIRA, Spark, Azure, NumPy",No,26,3.6
Junior Data Analyst,HDFC Bank,Hyderabad,Mid (3-5 yrs),EdTech,"Pandas, Python, Google Analytics, Tableau",Hybrid,31,10.2
Product Analyst,PhonePe,Delhi,Mid (3-5 yrs),Retail,"Tableau, Spark, Pandas, SQL",No,43,13.6
Marketing Analyst,Tech Mahindra,Bangalore,Mid (3-5 yrs),Logistics,"Statistics, Hadoop, AWS, R, JIRA",No,8,15.2
Financial Analyst,Nykaa,Chennai,Mid (3-5 yrs),Logistics,"AWS, Google Analytics, NumPy, Pandas, Hadoop",No,43,9.1
Senior Data Analyst,PhonePe,Ahmedabad,Senior (5+ yrs),Retail,"Statistics, NumPy, Excel, Communication, Hadoop, Spark, R",Yes,5,28.4
Financial Analyst,HDFC Bank,Hyderabad,Fresher (0-1 yr),Healthcare,"Excel, Storytelling, Statistics",Yes,5,5.3
BI Analyst,Paytm,Noida,Junior (1-3 yrs),Logistics,"R, Communication, SQL",Yes,17,7.1
Marketing Analyst,Byju's,Mumbai,Junior (1-3 yrs),Retail,"NumPy, JIRA, Azure",No,35,5.3
BI Analyst,TCS,Pune,Mid (3-5 yrs),IT Services,"Hadoop, Google Analytics, Tableau",No,14,12.8
BI Analyst,Wipro,Hyderabad,Senior (5+ yrs),Logistics,"Azure, Google Analytics, JIRA, Power BI, Spark, Python",Yes,32,30.1
Senior Data Analyst,TCS,Ahmedabad,Mid (3-5 yrs),Logistics,"Machine Learning, Python, Hadoop, ETL, Statistics, Google Analytics, Data Visualization",No,46,10.0
Junior Data Analyst,Capgemini,Chennai,Mid (3-5 yrs),E-Commerce,"Storytelling, SQL, AWS, R, Statistics, Excel, Communication",No,48,16.3
BI Analyst,Cognizant,Ahmedabad,Senior (5+ yrs),IT Services,"Tableau, Google Analytics, ETL, SQL, Hadoop",Yes,23,33.3
Marketing Analyst,Tech Mahindra,Noida,Fresher (0-1 yr),Healthcare,"Spark, R, ETL, Power BI, Data Visualization, AWS",Yes,15,4.8
Financial Analyst,Axis Bank,Kolkata,Junior (1-3 yrs),Logistics,"JIRA, Power BI, NumPy, Storytelling",No,29,8.9
Data Scientist,MakeMyTrip,Delhi,Senior (5+ yrs),Banking & Finance,"NumPy, Pandas, Machine Learning, Python, Spark, Power BI",Yes,46,29.5
Marketing Analyst,Byju's,Noida,Junior (1-3 yrs),IT Services,"Google Analytics, SQL, AWS, Azure, Communication",Hybrid,20,9.2
Operations Analyst,ICICI Bank,Hyderabad,Senior (5+ yrs),IT Services,"Python, AWS, Data Visualization, NumPy, ETL",No,24,34.5
Data Analyst,Zomato,Mumbai,Senior (5+ yrs),IT Services,"Python, ETL, R",Hybrid,50,18.1
Financial Analyst,HCL Technologies,Kolkata,Mid (3-5 yrs),IT Services,"ETL, Python, Power BI, Hadoop, Azure, JIRA",No,36,10.6
Senior Data Analyst,Nykaa,Delhi,Fresher (0-1 yr),E-Commerce,"Google Analytics, Storytelling, Tableau",Yes,19,4.5
BI Analyst,Deloitte,Bangalore,Junior (1-3 yrs),Retail,"Power BI, Azure, Python, Tableau, Pandas, Storytelling",Hybrid,42,8.8
Data Scientist,IBM India,Mumbai,Fresher (0-1 yr),Banking & Finance,"Spark, ETL, NumPy, Communication, Hadoop, AWS",Yes,16,6.0
BI Analyst,Deloitte,Noida,Mid (3-5 yrs),EdTech,"JIRA, Pandas, Power BI, AWS",No,34,9.7
Senior Data Analyst,HCL Technologies,Chennai,Senior (5+ yrs),IT Services,"R, Tableau, ETL, Hadoop, Python, Storytelling",Yes,18,16.1
Marketing Analyst,Infosys,Mumbai,Junior (1-3 yrs),EdTech,"Power BI, Machine Learning, NumPy, SQL",Hybrid,21,9.7
Operations Analyst,IBM India,Delhi,Fresher (0-1 yr),Retail,"Spark, Hadoop, Data Visualization, SQL",Hybrid,45,5.5
Data Analyst,Zomato,Ahmedabad,Junior (1-3 yrs),E-Commerce,"Machine Learning, Azure, Pandas, Power BI",Yes,35,6.3
Operations Analyst,Ola,Ahmedabad,Junior (1-3 yrs),Banking & Finance,"Azure, JIRA, Storytelling, Tableau, Data Visualization, Spark",No,33,7.6
Financial Analyst,Byju's,Ahmedabad,Junior (1-3 yrs),Healthcare,"Google Analytics, Spark, Tableau, Power BI, Storytelling, Communication",No,7,8.1
Marketing Analyst,Paytm,Noida,Fresher (0-1 yr),Healthcare,"Tableau, Storytelling, ETL",Yes,4,6.1
Data Analyst,Wipro,Delhi,Junior (1-3 yrs),Healthcare,"Python, Statistics, SQL, Data Visualization, Hadoop, NumPy, ETL",No,23,7.2
Business Analyst,HCL Technologies,Bangalore,Fresher (0-1 yr),Logistics,"Hadoop, Azure, NumPy",Yes,27,4.6
Operations Analyst,HDFC Bank,Pune,Senior (5+ yrs),Healthcare,"Azure, Excel, Hadoop, Statistics, Tableau",Hybrid,46,16.8
BI Analyst,Byju's,Gurgaon,Fresher (0-1 yr),Healthcare,"R, Statistics, Pandas, Power BI, JIRA, ETL, Google Analytics",Hybrid,40,6.0
Product Analyst,Axis Bank,Gurgaon,Mid (3-5 yrs),Banking & Finance,"Machine Learning, Azure, Power BI, Google Analytics, R, JIRA",Yes,32,13.1
Financial Analyst,TCS,Chennai,Junior (1-3 yrs),IT Services,"Tableau, Statistics, Power BI, Storytelling, Spark, Python, Google Analytics",No,18,5.3
Financial Analyst,Ola,Delhi,Mid (3-5 yrs),Healthcare,"Tableau, Hadoop, Python, Machine Learning",Hybrid,6,14.4
Data Analyst,ICICI Bank,Kolkata,Mid (3-5 yrs),Logistics,"SQL, Spark, Hadoop",Yes,14,12.3
Business Analyst,Reliance Jio,Noida,Senior (5+ yrs),IT Services,"NumPy, Statistics, Communication, Data Visualization, Hadoop, JIRA, Python",Yes,9,24.1
Data Scientist,IBM India,Noida,Senior (5+ yrs),EdTech,"Hadoop, SQL, NumPy, Power BI, Pandas, R, Tableau",No,34,28.8
Operations Analyst,PhonePe,Hyderabad,Fresher (0-1 yr),IT Services,"Hadoop, Statistics, Data Visualization, SQL, R",Yes,15,5.7
Junior Data Analyst,Tech Mahindra,Ahmedabad,Fresher (0-1 yr),Logistics,"Python, SQL, Data Visualization",No,20,3.1
Data Scientist,Deloitte,Noida,Junior (1-3 yrs),Logistics,"NumPy, Azure, Pandas, Power BI",Hybrid,48,6.3
Financial Analyst,Zomato,Mumbai,Mid (3-5 yrs),EdTech,"R, Pandas, Azure, ETL, Data Visualization, Tableau",No,36,11.6
Financial Analyst,TCS,Ahmedabad,Senior (5+ yrs),IT Services,"Power BI, Python, JIRA",No,14,23.9
Senior Data Analyst,Byju's,Pune,Senior (5+ yrs),Retail,"Data Visualization, ETL, Communication, Google Analytics",No,8,24.5
